Test Size,Method,M,C,theta,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan,List of err_w,List of alpha
0.2,FEARN_AdaBoost_SVM | SMOTE,10,10,None,0.6098901098901099,0.8333333333333334,0.7129107645713861,0.28846153846153844,0.1744186046511628,0.63,0.7216117216117217,"[[222 142]
 [  6  30]]",None,"[0.11106712755245551, 0.07118918682382927, 0.050654121335309776, 0.03755164123916169, 0.028575051886386676, 0.021375049143805044, 0.016474102143492965, 0.012813012562108206, 0.009882102096588664, 0.0075034048955890855]"
0.2,FEARN_AdaBoost_SVM | SMOTE,10,100,None,0.6098901098901099,0.7222222222222222,0.6636838030841121,0.2549019607843137,0.15476190476190477,0.62,0.6660561660561661,"[[222 142]
 [ 10  26]]",None,"[0.13387047834258065, 0.0817373945665904, 0.05448734082128484, 0.04011054291711333, 0.028414705312168834, 0.02189047271248869, 0.01636915058403978, 0.012556935317321272, 0.00984242787881643, 0.0073026817178546395]"
0.2,FEARN_AdaBoost_SVM | SMOTE,15,10,None,0.6098901098901099,0.8333333333333334,0.7129107645713861,0.28846153846153844,0.1744186046511628,0.63,0.7216117216117217,"[[222 142]
 [  6  30]]",None,"[0.11106712755245551, 0.07118918682382927, 0.050654121335309776, 0.03755164123916169, 0.028575051886386676, 0.021375049143805044, 0.016474102143492965, 0.012813012562108206, 0.009882102096588664, 0.0075034048955890855, 0.006070195539474693, 0.0046766724181880985, 0.0034939266115951843, 0.002810599353808598, 0.002307318991957146]"
0.2,FEARN_AdaBoost_SVM | SMOTE,15,100,None,0.6098901098901099,0.7222222222222222,0.6636838030841121,0.2549019607843137,0.15476190476190477,0.62,0.6660561660561661,"[[222 142]
 [ 10  26]]",None,"[0.13387047834258065, 0.0817373945665904, 0.05448734082128484, 0.04011054291711333, 0.028414705312168834, 0.02189047271248869, 0.01636915058403978, 0.012556935317321272, 0.00984242787881643, 0.0073026817178546395, 0.005679636611596257, 0.004304213482261179, 0.0034050322279656924, 0.0027011208869607904, 0.0020751619550198816]"
0.2,FEARN_AdaBoost_SVM | SMOTE,20,10,None,0.6098901098901099,0.8333333333333334,0.7129107645713861,0.28846153846153844,0.1744186046511628,0.63,0.7216117216117217,"[[222 142]
 [  6  30]]",None,"[0.11106712755245551, 0.07118918682382927, 0.050654121335309776, 0.03755164123916169, 0.028575051886386676, 0.021375049143805044, 0.016474102143492965, 0.012813012562108206, 0.009882102096588664, 0.0075034048955890855, 0.006070195539474693, 0.0046766724181880985, 0.0034939266115951843, 0.002810599353808598, 0.002307318991957146, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686]"
0.2,FEARN_AdaBoost_SVM | SMOTE,20,100,None,0.6126373626373627,0.7222222222222222,0.6651769068904283,0.2561576354679803,0.15568862275449102,0.6225,0.6674297924297925,"[[223 141]
 [ 10  26]]",None,"[0.13387047834258065, 0.0817373945665904, 0.05448734082128484, 0.04011054291711333, 0.028414705312168834, 0.02189047271248869, 0.01636915058403978, 0.012556935317321272, 0.00984242787881643, 0.0073026817178546395, 0.005679636611596257, 0.004304213482261179, 0.0034050322279656924, 0.0027011208869607904, 0.0020751619550198816, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686]"
0.2,FEARN_AdaBoost_SVM | SMOTE,25,10,None,0.6098901098901099,0.8333333333333334,0.7129107645713861,0.28846153846153844,0.1744186046511628,0.63,0.7216117216117217,"[[222 142]
 [  6  30]]",None,"[0.11106712755245551, 0.07118918682382927, 0.050654121335309776, 0.03755164123916169, 0.028575051886386676, 0.021375049143805044, 0.016474102143492965, 0.012813012562108206, 0.009882102096588664, 0.0075034048955890855, 0.006070195539474693, 0.0046766724181880985, 0.0034939266115951843, 0.002810599353808598, 0.002307318991957146, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686]"
0.2,FEARN_AdaBoost_SVM | SMOTE,25,100,None,0.6126373626373627,0.7222222222222222,0.6651769068904283,0.2561576354679803,0.15568862275449102,0.6225,0.6674297924297925,"[[223 141]
 [ 10  26]]",None,"[0.13387047834258065, 0.0817373945665904, 0.05448734082128484, 0.04011054291711333, 0.028414705312168834, 0.02189047271248869, 0.01636915058403978, 0.012556935317321272, 0.00984242787881643, 0.0073026817178546395, 0.005679636611596257, 0.004304213482261179, 0.0034050322279656924, 0.0027011208869607904, 0.0020751619550198816, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686]"
