Test Size,Method,M,C,theta,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan,List of err_w,List of alpha
0.2,EANR-AdaBoost1_SVM | SMOTE,15,10,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_WSVM | SMOTE,15,10,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_SVM | SMOTE,15,100,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_WSVM | SMOTE,15,100,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_SVM | SMOTE,15,1000,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_WSVM | SMOTE,15,1000,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_SVM | SMOTE,15,5000,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_WSVM | SMOTE,15,5000,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_SVM | SMOTE,15,10000,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_WSVM | SMOTE,15,10000,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_SVM | SMOTE,20,10,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_WSVM | SMOTE,20,10,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_SVM | SMOTE,20,100,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_WSVM | SMOTE,20,100,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_SVM | SMOTE,20,1000,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_WSVM | SMOTE,20,1000,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_SVM | SMOTE,20,5000,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_WSVM | SMOTE,20,5000,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_SVM | SMOTE,20,10000,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_WSVM | SMOTE,20,10000,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_SVM | SMOTE,25,10,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_WSVM | SMOTE,25,10,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_SVM | SMOTE,25,100,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_WSVM | SMOTE,25,100,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_SVM | SMOTE,25,1000,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_WSVM | SMOTE,25,1000,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_SVM | SMOTE,25,5000,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_WSVM | SMOTE,25,5000,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_SVM | SMOTE,25,10000,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_WSVM | SMOTE,25,10000,None,ERR,ERR,ERR,ERR,ERR,ERR,ERR,"Multi-dimensional indexing (e.g. `obj[:, None]`) is no longer supported. Convert to a numpy array before indexing instead.",None,None
0.2,EANR-AdaBoost1_SVM | ORIG,10,10,None,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(0.9276804871336732), np.float64(0.23391283358362594), np.float64(-0.13529915666705122), np.float64(0.16584658743140882), np.float64(-0.14739906522135726), np.float64(0.11747951774459255), np.float64(-0.1000453266086546), np.float64(0.08337879847144142), np.float64(-0.0635813579545419), np.float64(0.049144134702419004)]"
0.2,EANR-AdaBoost1_WSVM | ORIG,10,10,None,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(0.9276804871336732), np.float64(0.2115117101607717), np.float64(-0.08097720303210543), np.float64(-0.12608537936709904), np.float64(0.1343204509242896), np.float64(-0.2695953066720289), np.float64(-0.06024182156001578), np.float64(0.10003741164692469), np.float64(0.12368835168889869), np.float64(-0.06915838707071403)]"
0.2,EANR-AdaBoost1_SVM | ORIG,15,10,None,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(0.9276804871336732), np.float64(0.23391283358362594), np.float64(-0.13529915666705122), np.float64(0.16584658743140882), np.float64(-0.14739906522135726), np.float64(0.11747951774459255), np.float64(-0.1000453266086546), np.float64(0.08337879847144142), np.float64(-0.0635813579545419), np.float64(0.049144134702419004), np.float64(-0.03457093571685279), np.float64(0.013866744912131416), np.float64(-0.00288638714840426), np.float64(-4.440892098500628e-16), np.float64(2.2204460492503126e-16)]"
0.2,EANR-AdaBoost1_WSVM | ORIG,15,10,None,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(0.9276804871336732), np.float64(0.2115117101607717), np.float64(-0.08097720303210543), np.float64(-0.12608537936709904), np.float64(0.1343204509242896), np.float64(-0.2695953066720289), np.float64(-0.06024182156001578), np.float64(0.10003741164692469), np.float64(0.12368835168889869), np.float64(-0.06915838707071403), np.float64(-0.4477599911729416), np.float64(-0.4091695019177068), np.float64(0.013624602899843396), np.float64(0.052266426468693485), np.float64(-0.002832393785739686)]"
0.2,EANR-AdaBoost1_SVM | ORIG,20,10,None,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(0.9276804871336732), np.float64(0.23391283358362594), np.float64(-0.13529915666705122), np.float64(0.16584658743140882), np.float64(-0.14739906522135726), np.float64(0.11747951774459255), np.float64(-0.1000453266086546), np.float64(0.08337879847144142), np.float64(-0.0635813579545419), np.float64(0.049144134702419004), np.float64(-0.03457093571685279), np.float64(0.013866744912131416), np.float64(-0.00288638714840426), np.float64(-4.440892098500628e-16), np.float64(2.2204460492503126e-16), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
0.2,EANR-AdaBoost1_WSVM | ORIG,20,10,None,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(0.9276804871336732), np.float64(0.2115117101607717), np.float64(-0.08097720303210543), np.float64(-0.12608537936709904), np.float64(0.1343204509242896), np.float64(-0.2695953066720289), np.float64(-0.06024182156001578), np.float64(0.10003741164692469), np.float64(0.12368835168889869), np.float64(-0.06915838707071403), np.float64(-0.4477599911729416), np.float64(-0.4091695019177068), np.float64(0.013624602899843396), np.float64(0.052266426468693485), np.float64(-0.002832393785739686), np.float64(0.0015151628847211932), np.float64(-0.014006528712963049), np.float64(-0.0022431941134264553), np.float64(0.0026455350518607246), np.float64(0.030596933426653542)]"
0.2,EANR-AdaBoost1_WSVM | ORIG,20,100,None,0.022959184,1,0.15152288168283162,0.040100250626566414,0.020460358056265986,0.0425,0.5114795918367347,"[[  9 383]
 [  0   8]]",None,"[np.float64(1.043669747883449), np.float64(-0.21932928835493634), np.float64(-0.026466692442800838), np.float64(0.0923068494578516), np.float64(0.0233527733580953), np.float64(-0.16927295164382228), np.float64(0.028959399838929645), np.float64(0.11610331618092122), np.float64(-0.12282437837865302), np.float64(0.05686468903248085), np.float64(0.044598936786024466), np.float64(-0.08863440039459156), np.float64(0.015376637313425366), np.float64(0.026809310332445744), np.float64(0.043587902483918334), np.float64(-0.08007244976041251), np.float64(0.03748667750726404), np.float64(0.011733624879410027), np.float64(0.007954669223253438), np.float64(-0.05152306381722053)]"
0.2,EANR-AdaBoost1_SVM | ORIG,25,10,None,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(0.9276804871336732), np.float64(0.23391283358362594), np.float64(-0.13529915666705122), np.float64(0.16584658743140882), np.float64(-0.14739906522135726), np.float64(0.11747951774459255), np.float64(-0.1000453266086546), np.float64(0.08337879847144142), np.float64(-0.0635813579545419), np.float64(0.049144134702419004), np.float64(-0.03457093571685279), np.float64(0.013866744912131416), np.float64(-0.00288638714840426), np.float64(-4.440892098500628e-16), np.float64(2.2204460492503126e-16), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
0.2,EANR-AdaBoost1_WSVM | ORIG,25,10,None,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(0.9276804871336732), np.float64(0.2115117101607717), np.float64(-0.08097720303210543), np.float64(-0.12608537936709904), np.float64(0.1343204509242896), np.float64(-0.2695953066720289), np.float64(-0.06024182156001578), np.float64(0.10003741164692469), np.float64(0.12368835168889869), np.float64(-0.06915838707071403), np.float64(-0.4477599911729416), np.float64(-0.4091695019177068), np.float64(0.013624602899843396), np.float64(0.052266426468693485), np.float64(-0.002832393785739686), np.float64(0.0015151628847211932), np.float64(-0.014006528712963049), np.float64(-0.0022431941134264553), np.float64(0.0026455350518607246), np.float64(0.030596933426653542), np.float64(0.00010302238918165282), np.float64(0.00841421074083135), np.float64(-0.03770782965818283), np.float64(-0.01758610488175812), np.float64(-2.2204460492503136e-16)]"
0.2,EANR-AdaBoost1_WSVM | ORIG,25,100,None,0.022959184,1,0.15152288168283162,0.040100250626566414,0.020460358056265986,0.0425,0.5114795918367347,"[[  9 383]
 [  0   8]]",None,"[np.float64(1.043669747883449), np.float64(-0.21932928835493634), np.float64(-0.026466692442800838), np.float64(0.0923068494578516), np.float64(0.0233527733580953), np.float64(-0.16927295164382228), np.float64(0.028959399838929645), np.float64(0.11610331618092122), np.float64(-0.12282437837865302), np.float64(0.05686468903248085), np.float64(0.044598936786024466), np.float64(-0.08863440039459156), np.float64(0.015376637313425366), np.float64(0.026809310332445744), np.float64(0.043587902483918334), np.float64(-0.08007244976041251), np.float64(0.03748667750726404), np.float64(0.011733624879410027), np.float64(0.007954669223253438), np.float64(-0.05152306381722053), np.float64(0.033871214691859275), np.float64(0.03482163633876984), np.float64(-0.018170207369892243), np.float64(-0.046772761759334223), np.float64(0.030873646711184064)]"
0.2,EANR-AdaBoost1_SVM | ORIG,10,100,None,0.048469388,0.875,0.2059386177619785,0.036082474,0.018421052631578946,0.065,0.461734694,"[[ 19 373]
 [  1   7]]",None,"[np.float64(1.043669747883449), np.float64(-0.17114355905190112), np.float64(-0.02712962904475891), np.float64(0.005941554821139579), np.float64(-0.001302543387462662), np.float64(0.0006233525484284751), np.float64(-0.0005233630562392916), np.float64(7.680114843953962e-05), np.float64(-1.1266364566659549e-05), np.float64(1.6528052698049217e-06)]"
0.2,EANR-AdaBoost1_WSVM | ORIG,10,100,None,0.028061224,0.875,0.15669579263200217,0.035353535,0.018041237,0.045,0.45153061224489793,"[[ 11 381]
 [  1   7]]",None,"[np.float64(1.043669747883449), np.float64(-0.21932928835493634), np.float64(-0.026466692442800838), np.float64(0.0923068494578516), np.float64(0.0233527733580953), np.float64(-0.16927295164382228), np.float64(0.028959399838929645), np.float64(0.11610331618092122), np.float64(-0.12282437837865302), np.float64(0.05686468903248085)]"
0.2,EANR-AdaBoost1_SVM | ORIG,15,100,None,0.048469388,0.875,0.2059386177619785,0.036082474,0.018421052631578946,0.065,0.461734694,"[[ 19 373]
 [  1   7]]",None,"[np.float64(1.043669747883449), np.float64(-0.17114355905190112), np.float64(-0.02712962904475891), np.float64(0.005941554821139579), np.float64(-0.001302543387462662), np.float64(0.0006233525484284751), np.float64(-0.0005233630562392916), np.float64(7.680114843953962e-05), np.float64(-1.1266364566659549e-05), np.float64(1.6528052698049217e-06), np.float64(-2.4246908836783565e-07), np.float64(3.557062884279194e-08), np.float64(-5.2182711757519344e-09), np.float64(7.65528750914676e-10), np.float64(-1.1230438802396507e-10)]"
0.2,EANR-AdaBoost1_WSVM | ORIG,15,100,None,0.048469388,0.875,0.2059386177619785,0.036082474,0.018421052631578946,0.065,0.461734694,"[[ 19 373]
 [  1   7]]",None,"[np.float64(1.043669747883449), np.float64(-0.21932928835493634), np.float64(-0.026466692442800838), np.float64(0.0923068494578516), np.float64(0.0233527733580953), np.float64(-0.16927295164382228), np.float64(0.028959399838929645), np.float64(0.11610331618092122), np.float64(-0.12282437837865302), np.float64(0.05686468903248085), np.float64(0.044598936786024466), np.float64(-0.08863440039459156), np.float64(0.015376637313425366), np.float64(0.026809310332445744), np.float64(0.043587902483918334)]"
0.2,EANR-AdaBoost1_SVM | ORIG,20,100,None,0.048469388,0.875,0.2059386177619785,0.036082474,0.018421052631578946,0.065,0.461734694,"[[ 19 373]
 [  1   7]]",None,"[np.float64(1.043669747883449), np.float64(-0.17114355905190112), np.float64(-0.02712962904475891), np.float64(0.005941554821139579), np.float64(-0.001302543387462662), np.float64(0.0006233525484284751), np.float64(-0.0005233630562392916), np.float64(7.680114843953962e-05), np.float64(-1.1266364566659549e-05), np.float64(1.6528052698049217e-06), np.float64(-2.4246908836783565e-07), np.float64(3.557062884279194e-08), np.float64(-5.2182711757519344e-09), np.float64(7.65528750914676e-10), np.float64(-1.1230438802396507e-10), np.float64(1.6475265595956038e-11), np.float64(-2.4167334800098815e-12), np.float64(3.5460523406514924e-13), np.float64(-5.218048215738508e-14), np.float64(7.660538869913522e-15)]"
0.2,EANR-AdaBoost1_SVM | ORIG,25,100,None,0.048469388,0.875,0.2059386177619785,0.036082474,0.018421052631578946,0.065,0.461734694,"[[ 19 373]
 [  1   7]]",None,"[np.float64(1.043669747883449), np.float64(-0.17114355905190112), np.float64(-0.02712962904475891), np.float64(0.005941554821139579), np.float64(-0.001302543387462662), np.float64(0.0006233525484284751), np.float64(-0.0005233630562392916), np.float64(7.680114843953962e-05), np.float64(-1.1266364566659549e-05), np.float64(1.6528052698049217e-06), np.float64(-2.4246908836783565e-07), np.float64(3.557062884279194e-08), np.float64(-5.2182711757519344e-09), np.float64(7.65528750914676e-10), np.float64(-1.1230438802396507e-10), np.float64(1.6475265595956038e-11), np.float64(-2.4167334800098815e-12), np.float64(3.5460523406514924e-13), np.float64(-5.218048215738508e-14), np.float64(7.660538869913522e-15), np.float64(-1.1102230246251577e-15), np.float64(1.1102230246251564e-16), np.float64(0.0), np.float64(1.1102230246251564e-16), np.float64(0.0)]"
0.2,EANR-AdaBoost1_WSVM | ORIG,10,1000,None,0.15306122448979592,0.75,0.33881546358946923,0.034682081,0.017751479,0.165,0.45153061224489793,"[[ 60 332]
 [  2   6]]",None,"[np.float64(-1.0851051346284457), np.float64(0.0985971250685482), np.float64(-0.21556424021124024), np.float64(-0.18329132299878617), np.float64(0.034877360357240365), np.float64(-0.027119340195307658), np.float64(0.004778223335964866), np.float64(-0.001048544845471503), np.float64(0.0005482673587809717), np.float64(-0.00046544579723283784)]"
0.2,EANR-AdaBoost1_SVM | ORIG,10,1000,None,0.1556122448979592,0.75,0.34162725838766056,0.034782608695652174,0.017804154302670624,0.1675,0.4528061224489796,"[[ 61 331]
 [  2   6]]",None,"[np.float64(-1.0851051346284457), np.float64(-0.12383975525918756), np.float64(-0.17226461156473938), np.float64(-0.019076187242161043), np.float64(0.003058876046073265), np.float64(-0.0002393837638608133), np.float64(3.951105575571861e-05), np.float64(-6.520367147167268e-06), np.float64(1.0760615358185822e-06), np.float64(-1.7758253201793916e-07)]"
0.2,EANR-AdaBoost1_SVM | ORIG,10,5000,None,0.17091836734693877,0.75,0.3580346009957754,0.035398230088495575,0.018126888,0.1825,0.4604591836734694,"[[ 67 325]
 [  2   6]]",None,"[np.float64(-0.9937761034587043), np.float64(-0.08351795340471217), np.float64(-0.012324737677971253), np.float64(0.002083527491528673), np.float64(-0.00034354877497524164), np.float64(5.672722779630531e-05), np.float64(-9.364691832270161e-06), np.float64(1.5460094182034264e-06), np.float64(-2.5522782534537815e-07), np.float64(4.2135132162101515e-08)]"
0.2,EANR-AdaBoost1_WSVM | ORIG,10,5000,None,0.17091836734693877,0.75,0.3580346009957754,0.035398230088495575,0.018126888,0.1825,0.4604591836734694,"[[ 67 325]
 [  2   6]]",None,"[np.float64(-0.9937761034587043), np.float64(-0.08353331147638035), np.float64(0.012766866168290083), np.float64(-0.026826214415408493), np.float64(0.0034582813414209654), np.float64(-0.0008372408242025123), np.float64(0.00013755771465353376), np.float64(-2.259725484851648e-05), np.float64(3.712503636989873e-06), np.float64(-6.099179899106521e-07)]"
0.2,EANR-AdaBoost1_SVM | ORIG,10,10000,None,0.17091836734693877,0.75,0.3580346009957754,0.035398230088495575,0.018126888,0.1825,0.4604591836734694,"[[ 67 325]
 [  2   6]]",None,"[np.float64(-0.9930478186196917), np.float64(-0.08107191927696109), np.float64(-0.01282505237008755), np.float64(0.0021457550939957453), np.float64(-0.00035589178729045185), np.float64(5.9113848238052045e-05), np.float64(-9.816472365279362e-06), np.float64(1.630193336551335e-06), np.float64(-2.707197133278135e-07), np.float64(4.495739422904409e-08)]"
0.2,EANR-AdaBoost1_WSVM | ORIG,10,10000,None,0.17091836734693877,0.75,0.3580346009957754,0.035398230088495575,0.018126888,0.1825,0.4604591836734694,"[[ 67 325]
 [  2   6]]",None,"[np.float64(-0.9930478186196917), np.float64(-0.08206959079857815), np.float64(-0.011499842981791585), np.float64(0.0020382819066304286), np.float64(-0.0003039447212712312), np.float64(5.0559289205093204e-05), np.float64(-8.408481190651437e-06), np.float64(1.3984568971468923e-06), np.float64(-2.3258308726108452e-07), np.float64(3.868188164475714e-08)]"
0.2,EANR-AdaBoost1_WSVM | ORIG,15,1000,None,0.15306122448979592,0.75,0.33881546358946923,0.034682081,0.017751479,0.165,0.45153061224489793,"[[ 60 332]
 [  2   6]]",None,"[np.float64(-1.0851051346284457), np.float64(0.0985971250685482), np.float64(-0.21556424021124024), np.float64(-0.18329132299878617), np.float64(0.034877360357240365), np.float64(-0.027119340195307658), np.float64(0.004778223335964866), np.float64(-0.001048544845471503), np.float64(0.0005482673587809717), np.float64(-0.00046544579723283784), np.float64(0.00045147641792030733), np.float64(-0.00044892366830709575), np.float64(0.0004481992623116177), np.float64(-0.00044783222182137654), np.float64(0.00044746911932805946)]"
0.2,EANR-AdaBoost1_SVM | ORIG,15,1000,None,0.1556122448979592,0.75,0.34162725838766056,0.034782608695652174,0.017804154302670624,0.1675,0.4528061224489796,"[[ 61 331]
 [  2   6]]",None,"[np.float64(-1.0851051346284457), np.float64(-0.12383975525918756), np.float64(-0.17226461156473938), np.float64(-0.019076187242161043), np.float64(0.003058876046073265), np.float64(-0.0002393837638608133), np.float64(3.951105575571861e-05), np.float64(-6.520367147167268e-06), np.float64(1.0760615358185822e-06), np.float64(-1.7758253201793916e-07), np.float64(2.9306482381306892e-08), np.float64(-4.836453927424819e-09), np.float64(7.981607590703397e-10), np.float64(-1.3172063441716262e-10), np.float64(2.17379447770831e-11)]"
0.2,EANR-AdaBoost1_SVM | ORIG,15,5000,None,0.17091836734693877,0.75,0.3580346009957754,0.035398230088495575,0.018126888,0.1825,0.4604591836734694,"[[ 67 325]
 [  2   6]]",None,"[np.float64(-0.9937761034587043), np.float64(-0.08351795340471217), np.float64(-0.012324737677971253), np.float64(0.002083527491528673), np.float64(-0.00034354877497524164), np.float64(5.672722779630531e-05), np.float64(-9.364691832270161e-06), np.float64(1.5460094182034264e-06), np.float64(-2.5522782534537815e-07), np.float64(4.2135132162101515e-08), np.float64(-6.956017088535649e-09), np.float64(1.1483571858008621e-09), np.float64(-1.895803514533029e-10), np.float64(3.129763115241347e-11), np.float64(-5.166755912027249e-12)]"
0.2,EANR-AdaBoost1_WSVM | ORIG,15,5000,None,0.17091836734693877,0.75,0.3580346009957754,0.035398230088495575,0.018126888,0.1825,0.4604591836734694,"[[ 67 325]
 [  2   6]]",None,"[np.float64(-0.9937761034587043), np.float64(-0.08353331147638035), np.float64(0.012766866168290083), np.float64(-0.026826214415408493), np.float64(0.0034582813414209654), np.float64(-0.0008372408242025123), np.float64(0.00013755771465353376), np.float64(-2.259725484851648e-05), np.float64(3.712503636989873e-06), np.float64(-6.099179899106521e-07), np.float64(1.0020216174171937e-07), np.float64(-1.6461998424524835e-08), np.float64(2.7045068333862027e-09), np.float64(-4.443179159905538e-10), np.float64(7.29958315961461e-11)]"
0.2,EANR-AdaBoost1_WSVM | ORIG,15,10000,None,0.17091836734693877,0.75,0.3580346009957754,0.035398230088495575,0.018126888,0.1825,0.4604591836734694,"[[ 67 325]
 [  2   6]]",None,"[np.float64(-0.9930478186196917), np.float64(-0.08206959079857815), np.float64(-0.011499842981791585), np.float64(0.0020382819066304286), np.float64(-0.0003039447212712312), np.float64(5.0559289205093204e-05), np.float64(-8.408481190651437e-06), np.float64(1.3984568971468923e-06), np.float64(-2.3258308726108452e-07), np.float64(3.868188164475714e-08), np.float64(-6.4333469521382124e-09), np.float64(1.069957232778638e-09), np.float64(-1.779489889092401e-10), np.float64(2.9595437211161836e-11), np.float64(-4.922284802002323e-12)]"
