Dataset,Test Size,Method,M,C,theta,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan,List of err_w,List of alpha
kc2,0.2,Decision Tree | SMOTE,N/A,N/A,None,0.9036144578313253,0.2727272727272727,0.4964275442411214,0.3333333333333333,0.42857142857142855,0.7714285714285715,0.588170865279299,"[[75  8]
 [16  6]]",None,None
kc2,0.2,SVM (lib) | SMOTE,N/A,10,None,0.7590361445783133,0.5909090909090909,0.6697173718516732,0.4727272727272727,0.3939393939393939,0.7238095238095238,0.674972617743702,"[[63 20]
 [ 9 13]]",None,None
kc2,0.2,SVM (lib) | SMOTE,N/A,100,None,0.7469879518072289,0.5909090909090909,0.6643808934056228,0.4642857142857143,0.38235294117647056,0.7142857142857143,0.6689485213581599,"[[62 21]
 [ 9 13]]",None,None
kc2,0.2,WSVM | SMOTE,N/A,10,None,0.7951807228915663,0.5454545454545454,0.658585559938142,0.47058823529411764,0.41379310344827586,0.7428571428571429,0.6703176341730558,"[[66 17]
 [10 12]]",None,None
kc2,0.2,WSVM | SMOTE,N/A,100,None,0.7951807228915663,0.5454545454545454,0.658585559938142,0.47058823529411764,0.41379310344827586,0.7428571428571429,0.6703176341730558,"[[66 17]
 [10 12]]",None,None
kc2,0.2,FEARN_AdaBoost_SVM | SMOTE,10,10,None,0.7710843373493976,0.5909090909090909,0.675011662712113,0.48148148148148145,0.40625,0.7333333333333333,0.6809967141292442,"[[64 19]
 [ 9 13]]",None,"[0.35029784202632663, 0.21326403922158652, 0.16663826590583802, 0.10554968850995049, 0.11620945473669725, 0.0828117029858316, 0.1060928200181039, 0.01771037954231215, 0.01619934978520259, 0.01767416170923555]"
kc2,0.2,FEARN_AdaBoost_SVM | SMOTE,10,100,None,0.7951807228915663,0.5454545454545454,0.658585559938142,0.47058823529411764,0.41379310344827586,0.7428571428571429,0.6703176341730558,"[[66 17]
 [10 12]]",None,"[0.3539123213260589, 0.2379790126875022, 0.17451739385720672, 0.1144297061826239, 0.11741588977738296, 0.07797323829214786, 0.09441971386436863, 0.012334927524580784, 0.025003130902373875, 0.07458621448025865]"
kc2,0.2,FEARN_AdaBoost_SVM | SMOTE,15,10,None,0.7710843373493976,0.5909090909090909,0.675011662712113,0.48148148148148145,0.40625,0.7333333333333333,0.6809967141292442,"[[64 19]
 [ 9 13]]",None,"[0.35029784202632663, 0.21326403922158652, 0.16663826590583802, 0.10554968850995049, 0.11620945473669725, 0.0828117029858316, 0.1060928200181039, 0.01771037954231215, 0.01619934978520259, 0.01767416170923555, 0.02434398544382697, 0.056345420388144246, 0.021360341865148357, 0.08447481505703897, 0.009187388080235592]"
kc2,0.2,FEARN_AdaBoost_SVM | SMOTE,15,100,None,0.7951807228915663,0.5454545454545454,0.658585559938142,0.47058823529411764,0.41379310344827586,0.7428571428571429,0.6703176341730558,"[[66 17]
 [10 12]]",None,"[0.3539123213260589, 0.2379790126875022, 0.17451739385720672, 0.1144297061826239, 0.11741588977738296, 0.07797323829214786, 0.09441971386436863, 0.012334927524580784, 0.025003130902373875, 0.07458621448025865, 0.03203469674477871, 0.015725140896985967, 0.08866824644115578, 0.008173960116818813, 0.005413188989305378]"
kc2,0.2,FEARN_AdaBoost_SVM | SMOTE,20,10,None,0.7710843373493976,0.5909090909090909,0.675011662712113,0.48148148148148145,0.40625,0.7333333333333333,0.6809967141292442,"[[64 19]
 [ 9 13]]",None,"[0.35029784202632663, 0.21326403922158652, 0.16663826590583802, 0.10554968850995049, 0.11620945473669725, 0.0828117029858316, 0.1060928200181039, 0.01771037954231215, 0.01619934978520259, 0.01767416170923555, 0.02434398544382697, 0.056345420388144246, 0.021360341865148357, 0.08447481505703897, 0.009187388080235592, 0.013570617984801019, 0.02837667728019854, 0.013704807809676615, 0.08876406913518708, 0.01257249595113951]"
kc2,0.2,FEARN_AdaBoost_SVM | SMOTE,20,100,None,0.7951807228915663,0.5454545454545454,0.658585559938142,0.47058823529411764,0.41379310344827586,0.7428571428571429,0.6703176341730558,"[[66 17]
 [10 12]]",None,"[0.3539123213260589, 0.2379790126875022, 0.17451739385720672, 0.1144297061826239, 0.11741588977738296, 0.07797323829214786, 0.09441971386436863, 0.012334927524580784, 0.025003130902373875, 0.07458621448025865, 0.03203469674477871, 0.015725140896985967, 0.08866824644115578, 0.008173960116818813, 0.005413188989305378, 0.003584112107537714, 0.0024184402383052948, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686]"
kc2,0.2,FEARN_AdaBoost_SVM | SMOTE,25,10,None,0.7710843373493976,0.5909090909090909,0.675011662712113,0.48148148148148145,0.40625,0.7333333333333333,0.6809967141292442,"[[64 19]
 [ 9 13]]",None,"[0.35029784202632663, 0.21326403922158652, 0.16663826590583802, 0.10554968850995049, 0.11620945473669725, 0.0828117029858316, 0.1060928200181039, 0.01771037954231215, 0.01619934978520259, 0.01767416170923555, 0.02434398544382697, 0.056345420388144246, 0.021360341865148357, 0.08447481505703897, 0.009187388080235592, 0.013570617984801019, 0.02837667728019854, 0.013704807809676615, 0.08876406913518708, 0.01257249595113951, 0.008549972311432027, 0.0061679455249560155, 0.004801179400632824, 0.003985628387244095, 0.003428433995837973]"
kc2,0.2,FEARN_AdaBoost_SVM | SMOTE,25,100,None,0.7951807228915663,0.5454545454545454,0.658585559938142,0.47058823529411764,0.41379310344827586,0.7428571428571429,0.6703176341730558,"[[66 17]
 [10 12]]",None,"[0.3539123213260589, 0.2379790126875022, 0.17451739385720672, 0.1144297061826239, 0.11741588977738296, 0.07797323829214786, 0.09441971386436863, 0.012334927524580784, 0.025003130902373875, 0.07458621448025865, 0.03203469674477871, 0.015725140896985967, 0.08866824644115578, 0.008173960116818813, 0.005413188989305378, 0.003584112107537714, 0.0024184402383052948, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686, 0.0020000026666730686]"
kc2,0.2,FEARN_AdaBoost_WSVM | SMOTE,10,10,None,0.7349397590361446,0.5909090909090909,0.6590012024913116,0.45614035087719296,0.37142857142857144,0.7047619047619048,0.6629244249726177,"[[61 22]
 [ 9 13]]",None,"[0.35029784202632663, 0.19965079315381082, 0.1474675203965908, 0.14207224600095153, 0.10553476956643282, 0.11397834204416356, 0.012961426875680982, 0.08685765407023957, 0.03144456429360476, 0.08886288448892848]"
kc2,0.2,FEARN_AdaBoost_WSVM | SMOTE,10,100,None,0.7349397590361446,0.5909090909090909,0.6590012024913116,0.45614035087719296,0.37142857142857144,0.7047619047619048,0.6629244249726177,"[[61 22]
 [ 9 13]]",None,"[0.3539123213260589, 0.21878028892767912, 0.1616536560575538, 0.15062047310281748, 0.09472268427947264, 0.11047184512689096, 0.049363808840787726, 0.017556583907626176, 0.07730466003154318, 0.04348755417543655]"
