Test Size,Method,M,C,theta,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan,List of err_w,List of alpha
0.2,EANR-AdaBoost2_DecisionTree | ORIG,10,10,1.5,0.8125,0.2,0.4031128874149275,0.20512820512820512,0.21052631578947367,0.69,0.50625,"[[65 15]
 [16  4]]",None,"[np.float64(2.969334561746274), np.float64(2.14467368290159), np.float64(0.5402049145899388), np.float64(0.34313331374574835), np.float64(0.25357251594368674), np.float64(0.20158051480219444), np.float64(0.1674453418324351), np.float64(0.14326401967271218), np.float64(0.12521735286623414), np.float64(0.11122524582427964)]"
0.2,EANR-AdaBoost_WSVM | ORIG,10,10,1,0.85,0.4,0.5830951894845301,0.4,0.4,0.76,0.625,"[[68 12]
 [12  8]]",None,"[np.float64(0.28371315868999036), np.float64(0.11237051712464649), np.float64(-0.07524026978747614), np.float64(-0.06835535210274131), np.float64(0.06560600749739984), np.float64(0.15711244469801391), np.float64(-0.01262187526806509), np.float64(4.970976026865595e-05), np.float64(-1.9547758125275785e-07), np.float64(7.686966612882812e-10)]"
0.2,ADA_WSVM | ORIG,10,10,1.5,0.875,0.4,0.5916079783099616,0.42105263157894735,0.4444444444444444,0.78,0.6375,"[[70 10]
 [12  8]]",None,"[np.float64(-0.6931471805599458), np.float64(0.20598989456467895), np.float64(-0.13926882931639176), np.float64(0.15983339948126665), np.float64(0.11036888804234857), np.float64(-4.440892098500628e-16), np.float64(-2.2204460492503136e-16), np.float64(-2.2204460492503136e-16), np.float64(-4.440892098500628e-16), np.float64(-2.2204460492503136e-16)]"
0.2,EANR-AdaBoost_DecisionTree | ORIG,10,10,1.5,0.8625,0.3,0.5086747487343951,0.32432432432432434,0.35294117647058826,0.75,0.58125,"[[69 11]
 [14  6]]",None,"[np.float64(2.6066264115134232), np.float64(2.4124013212013438), np.float64(0.5439682857721145), np.float64(0.34456251674815974), np.float64(0.25433836768701207), np.float64(0.2020603946660811), np.float64(0.1677749344910387), np.float64(0.14350461737924605), np.float64(0.12540081698135636), np.float64(0.11136981564494562)]"
0.2,ImADA_12_SVM | ORIG,10,10,1.5,0.0,1.0,0.0,0.3333333333333333,0.2,0.2,0.5,"[[ 0 80]
 [ 0 20]]",None,"[np.float64(0.471276944391113), np.float64(-0.10791699413274822), np.float64(-0.013802083431833825), np.float64(0.0036749613845189284), np.float64(-0.00047331034590063724), np.float64(6.109960054619224e-05), np.float64(-7.885007706906682e-06), np.float64(1.0176126054828157e-06), np.float64(-1.3132901586775913e-07), np.float64(1.694880862463642e-08)]"
0.2,WSVM | ORIG,10,10,2,1.0,0.0,0.0,0.0,0.0,0.8,0.5,"[[80  0]
 [20  0]]",None,None
0.2,ImADA_12_WSVM | ORIG,10,10,1.5,0.0,1.0,0.0,0.3333333333333333,0.2,0.2,0.5,"[[ 0 80]
 [ 0 20]]",None,"[np.float64(0.471276944391113), np.float64(-0.20293601285648225), np.float64(0.19272800246183194), np.float64(-0.05043420288524936), np.float64(-0.13071061213840918), np.float64(0.18742212054286), np.float64(-0.12915629878750853), np.float64(0.0344045827366315), np.float64(0.04568344468536862), np.float64(-0.050950041225532865)]"
0.2,ImADA_12_DecisionTree | ORIG,10,10,2,0.8,0.25,0.4472135954999579,0.24390243902439024,0.23809523809523808,0.69,0.525,"[[64 16]
 [15  5]]",None,"[np.float64(2.858122093259266), np.float64(1.8462186026016512), np.float64(-0.10787104624638903), np.float64(0.019692837181704042), np.float64(-0.003339887062693664), np.float64(0.0005741556565083249), np.float64(-9.847640747021109e-05), np.float64(1.6896855045603242e-05), np.float64(-2.8990133085062493e-06), np.float64(4.973928934971454e-07)]"
0.2,EANR-AdaBoost1_SVM | ORIG,10,10,1.5,0.125,0.6,0.27386127875258304,0.23529411764705882,0.14634146341463414,0.22,0.36250000000000004,"[[10 70]
 [ 8 12]]",None,"[np.float64(-0.08188635391738762), np.float64(0.049558887699344634), np.float64(-0.04191665924687933), np.float64(0.02744319891190758), np.float64(-0.024368901499600998), np.float64(0.023568897079559784), np.float64(-0.022602492007038857), np.float64(-0.0003088631478922649), np.float64(4.116872221272007e-05), np.float64(-5.486353668748356e-06)]"
0.2,EANR-AdaBoost1_WSVM | ORIG,10,10,1.5,0.6625,0.6,0.6304760106459245,0.4067796610169492,0.3076923076923077,0.65,0.6312500000000001,"[[53 27]
 [ 8 12]]",None,"[np.float64(-0.08188635391738762), np.float64(0.17863965806296922), np.float64(-0.10380514965129657), np.float64(0.045110870036049404), np.float64(-0.009135781027913927), np.float64(0.0010107087833385658), np.float64(-0.00011121590174425683), np.float64(1.2245231493815747e-05), np.float64(-1.3481511565076467e-06), np.float64(1.4842713986394183e-07)]"
0.2,EANR-AdaBoost1_DecisionTree | ORIG,10,10,2,0.825,0.25,0.45414755311462374,0.2564102564102564,0.2631578947368421,0.71,0.5375,"[[66 14]
 [15  5]]",None,"[np.float64(2.6066264115134232), np.float64(2.0638247138296895), np.float64(-0.1091687965651962), np.float64(0.019944352704579043), np.float64(-0.003382042509118545), np.float64(0.0005814168869716115), np.float64(-9.972139443332441e-05), np.float64(1.711048583870854e-05), np.float64(-2.9356658273301657e-06), np.float64(5.036814925049487e-07)]"
0.2,EANR-AdaBoost2_SVM | ORIG,10,10,1.5,0.175,0.9,0.3968626966596886,0.34615384615384615,0.21428571428571427,0.32,0.5375,"[[14 66]
 [ 2 18]]",None,"[np.float64(0.471276944391113), np.float64(0.2651031995629712), np.float64(-0.1605663393784171), np.float64(0.09548098065589183), np.float64(0.026920731306491738), np.float64(-0.1032331553455621), np.float64(0.05896183397027756), np.float64(0.06948696300968617), np.float64(-0.11149707077499633), np.float64(0.04853512241497886)]"
0.2,EANR-AdaBoost2_WSVM | ORIG,10,10,1.5,0.1625,1.0,0.4031128874149275,0.37383177570093457,0.22988505747126436,0.33,0.58125,"[[13 67]
 [ 0 20]]",None,"[np.float64(0.471276944391113), np.float64(0.19846371485402522), np.float64(0.09018757096180077), np.float64(-0.23332307274974345), np.float64(0.17140204830341002), np.float64(0.09345190434563634), np.float64(-0.0003742236382809179), np.float64(1.520650382939382e-06), np.float64(-6.1788398668524605e-09), np.float64(2.510658347824295e-11)]"
0.2,EANR-AdaBoost2_DecisionTree | ORIG,10,10,2,0.8375,0.15,0.3544361719689456,0.16666666666666666,0.1875,0.7,0.49374999999999997,"[[67 13]
 [17  3]]",None,"[np.float64(2.858122093259266), np.float64(2.1958774016262317), np.float64(0.5410872142130695), np.float64(0.3434692262521209), np.float64(0.2537526884027789), np.float64(0.2016934680754473), np.float64(0.16752294599061168), np.float64(0.14332068233831413), np.float64(0.12526056731075186), np.float64(0.11125930318857771)]"
0.2,EANR-AdaBoost_SVM | ORIG,10,10,1.5,0.9,0.35,0.5612486080160912,0.4,0.4666666666666667,0.79,0.625,"[[72  8]
 [13  7]]",None,"[np.float64(0.28371315868999036), np.float64(0.09041494634962256), np.float64(-0.13130508394864068), np.float64(0.13692108604630468), np.float64(-0.08261877829593132), np.float64(0.15692749461049577), np.float64(-0.12349435144484955), np.float64(0.09987636596724978), np.float64(0.05603743771185703), np.float64(-0.10297179091850801)]"
0.2,EANR-AdaBoost_WSVM | ORIG,10,10,1.5,0.85,0.4,0.5830951894845301,0.4,0.4,0.76,0.625,"[[68 12]
 [12  8]]",None,"[np.float64(0.28371315868999036), np.float64(0.11237051712464649), np.float64(-0.07524026978747614), np.float64(-0.06835535210274131), np.float64(0.06560600749739984), np.float64(0.15711244469801391), np.float64(-0.01262187526806509), np.float64(4.970976026865595e-05), np.float64(-1.9547758125275785e-07), np.float64(7.686966612882812e-10)]"
0.2,ADA_WSVM | ORIG,10,10,2,0.875,0.4,0.5916079783099616,0.42105263157894735,0.4444444444444444,0.78,0.6375,"[[70 10]
 [12  8]]",None,"[np.float64(-0.6931471805599458), np.float64(0.20598989456467895), np.float64(-0.13926882931639176), np.float64(0.15983339948126665), np.float64(0.11036888804234857), np.float64(-4.440892098500628e-16), np.float64(-2.2204460492503136e-16), np.float64(-2.2204460492503136e-16), np.float64(-4.440892098500628e-16), np.float64(-2.2204460492503136e-16)]"
0.2,EANR-AdaBoost_DecisionTree | ORIG,10,10,2,0.825,0.25,0.45414755311462374,0.2564102564102564,0.2631578947368421,0.71,0.5375,"[[66 14]
 [15  5]]",None,"[np.float64(2.6066264115134232), np.float64(2.4124013212013438), np.float64(0.5439682857721145), np.float64(0.34456251674815974), np.float64(0.25433836768701207), np.float64(0.2020603946660811), np.float64(0.1677749344910387), np.float64(0.14350461737924605), np.float64(0.12540081698135636), np.float64(0.11136981564494562)]"
0.2,ImADA_12_SVM | ORIG,10,10,2,0.05,1.0,0.22360679774997896,0.3448275862068966,0.20833333333333334,0.24,0.525,"[[ 4 76]
 [ 0 20]]",None,"[np.float64(-0.7667357617703859), np.float64(0.3345939909067731), np.float64(0.041110680304375875), np.float64(-0.043537038941508205), np.float64(0.01929459660903816), np.float64(-0.004127982560505435), np.float64(0.0004901498555439808), np.float64(-5.8054064023067145e-05), np.float64(6.878053714449762e-06), np.float64(-8.148603738160506e-07)]"
0.2,ImADA_12_WSVM | ORIG,10,10,2,0.0,1.0,0.0,0.3333333333333333,0.2,0.2,0.5,"[[ 0 80]
 [ 0 20]]",None,"[np.float64(-0.7667357617703859), np.float64(0.2638548948984062), np.float64(0.07888959976470582), np.float64(0.05056756928988894), np.float64(0.0008071175134825452), np.float64(-0.10750337350390213), np.float64(0.1336351680272824), np.float64(-0.008409172751143385), np.float64(-0.07505805943765845), np.float64(-0.027665091837221576)]"
0.2,WSVM | ORIG,10,100,0.3,1.0,0.0,0.0,0.0,0.0,0.8,0.5,"[[80  0]
 [20  0]]",None,None
0.2,ImADA_12_DecisionTree | ORIG,10,100,0.3,0.7625,0.25,0.4366062299143245,0.22727272727272727,0.20833333333333334,0.66,0.50625,"[[61 19]
 [15  5]]",None,"[np.float64(3.69247301562038), np.float64(1.6623393244625555), np.float64(-0.106248723033735), np.float64(0.01937890958322987), np.float64(-0.0032872533026758726), np.float64(0.0005650900498748745), np.float64(-9.692203316475968e-05), np.float64(1.663013605074597e-05), np.float64(-2.8532524625109514e-06), np.float64(4.895415469014677e-07)]"
0.2,EANR-AdaBoost1_WSVM | ORIG,10,10,2,0.6625,0.6,0.6304760106459245,0.4067796610169492,0.3076923076923077,0.65,0.6312500000000001,"[[53 27]
 [ 8 12]]",None,"[np.float64(-0.08188635391738762), np.float64(0.17863965806296922), np.float64(-0.10380514965129657), np.float64(0.045110870036049404), np.float64(-0.009135781027913927), np.float64(0.0010107087833385658), np.float64(-0.00011121590174425683), np.float64(1.2245231493815747e-05), np.float64(-1.3481511565076467e-06), np.float64(1.4842713986394183e-07)]"
0.2,EANR-AdaBoost1_SVM | ORIG,10,10,2,0.125,0.6,0.27386127875258304,0.23529411764705882,0.14634146341463414,0.22,0.36250000000000004,"[[10 70]
 [ 8 12]]",None,"[np.float64(-0.08188635391738762), np.float64(0.049558887699344634), np.float64(-0.04191665924687933), np.float64(0.02744319891190758), np.float64(-0.024368901499600998), np.float64(0.023568897079559784), np.float64(-0.022602492007038857), np.float64(-0.0003088631478922649), np.float64(4.116872221272007e-05), np.float64(-5.486353668748356e-06)]"
0.2,EANR-AdaBoost1_DecisionTree | ORIG,10,100,0.3,0.825,0.25,0.45414755311462374,0.2564102564102564,0.2631578947368421,0.71,0.5375,"[[66 14]
 [15  5]]",None,"[np.float64(2.6066264115134232), np.float64(2.0638247138296895), np.float64(-0.1091687965651962), np.float64(0.019944352704579043), np.float64(-0.003382042509118545), np.float64(0.0005814168869716115), np.float64(-9.972139443332441e-05), np.float64(1.711048583870854e-05), np.float64(-2.9356658273301657e-06), np.float64(5.036814925049487e-07)]"
0.2,EANR-AdaBoost2_SVM | ORIG,10,10,2,0.4625,0.65,0.5482928049865328,0.34210526315789475,0.23214285714285715,0.5,0.5562499999999999,"[[37 43]
 [ 7 13]]",None,"[np.float64(-0.24876129256446644), np.float64(0.30034313732258633), np.float64(-0.2773058327168963), np.float64(0.1984512589906031), np.float64(-0.08078486822443633), np.float64(0.06781923709390372), np.float64(-0.06239609720333921), np.float64(0.04352659616556994), np.float64(-0.011388365790932683), np.float64(-0.0056766319052178405)]"
0.2,EANR-AdaBoost2_WSVM | ORIG,10,10,2,0.15,0.95,0.37749172176353746,0.35514018691588783,0.21839080459770116,0.31,0.55,"[[12 68]
 [ 1 19]]",None,"[np.float64(-0.24876129256446644), np.float64(0.3318994005234666), np.float64(-0.08597109805518999), np.float64(0.19234013859527638), np.float64(0.12003883334019716), np.float64(-0.07421528539195486), np.float64(-0.07421528539195513), np.float64(-0.07421528539195513), np.float64(-0.07421528539195513), np.float64(-0.07421528539195513)]"
0.2,EANR-AdaBoost_SVM | ORIG,10,10,2,0.9,0.35,0.5612486080160912,0.4,0.4666666666666667,0.79,0.625,"[[72  8]
 [13  7]]",None,"[np.float64(0.28371315868999036), np.float64(0.09041494634962256), np.float64(-0.13130508394864068), np.float64(0.13692108604630468), np.float64(-0.08261877829593132), np.float64(0.15692749461049577), np.float64(-0.12349435144484955), np.float64(0.09987636596724978), np.float64(0.05603743771185703), np.float64(-0.10297179091850801)]"
0.2,EANR-AdaBoost2_DecisionTree | ORIG,10,100,0.3,0.775,0.25,0.44017042154147523,0.23255813953488372,0.21739130434782608,0.67,0.5125,"[[62 18]
 [15  5]]",None,"[np.float64(3.69247301562038), np.float64(2.0133514139693127), np.float64(0.5374871590817947), np.float64(0.3420953373454229), np.float64(0.2530151159456641), np.float64(0.20123084528362398), np.float64(0.16720500409441894), np.float64(0.14308848710018282), np.float64(0.1250834527620302), np.float64(0.11111970190392906)]"
0.2,EANR-AdaBoost_WSVM | ORIG,10,10,2,0.85,0.4,0.5830951894845301,0.4,0.4,0.76,0.625,"[[68 12]
 [12  8]]",None,"[np.float64(0.28371315868999036), np.float64(0.11237051712464649), np.float64(-0.07524026978747614), np.float64(-0.06835535210274131), np.float64(0.06560600749739984), np.float64(0.15711244469801391), np.float64(-0.01262187526806509), np.float64(4.970976026865595e-05), np.float64(-1.9547758125275785e-07), np.float64(7.686966612882812e-10)]"
0.2,ADA_WSVM | ORIG,10,100,0.3,1.0,0.0,0.0,0.0,0.0,0.8,0.5,"[[80  0]
 [20  0]]",None,"[np.float64(0.6931471805599452), np.float64(0.18327484592924576), np.float64(-0.04069452795393705), np.float64(-0.00039735356896173854), np.float64(0.01716054905599185), np.float64(0.012209077565423058), np.float64(-0.009155887010558176), np.float64(0.0003670779865816579), np.float64(0.00860956382834697), np.float64(-0.008789478543414823)]"
0.2,EANR-AdaBoost_DecisionTree | ORIG,10,100,0.3,0.8625,0.3,0.5086747487343951,0.32432432432432434,0.35294117647058826,0.75,0.58125,"[[69 11]
 [14  6]]",None,"[np.float64(2.6066264115134232), np.float64(2.4124013212013438), np.float64(0.5439682857721145), np.float64(0.34456251674815974), np.float64(0.25433836768701207), np.float64(0.2020603946660811), np.float64(0.1677749344910387), np.float64(0.14350461737924605), np.float64(0.12540081698135636), np.float64(0.11136981564494562)]"
0.2,ImADA_12_WSVM | ORIG,10,100,0.3,0.0,1.0,0.0,0.3333333333333333,0.2,0.2,0.5,"[[ 0 80]
 [ 0 20]]",None,"[np.float64(-2.7136650634434294), np.float64(1.0281061122710664), np.float64(0.15657058357450493), np.float64(0.00422871321022241), np.float64(4.2295712801322125e-05), np.float64(0.006588533497852667), np.float64(-0.003520947176911917), np.float64(0.013853365619761197), np.float64(-0.014548212170793244), np.float64(0.014475667941186156)]"
0.2,WSVM | ORIG,10,100,0.5,1.0,0.0,0.0,0.0,0.0,0.8,0.5,"[[80  0]
 [20  0]]",None,None
0.2,ImADA_12_SVM | ORIG,10,100,0.3,0.0,1.0,0.0,0.3333333333333333,0.2,0.2,0.5,"[[ 0 80]
 [ 0 20]]",None,"[np.float64(-2.7136650634434294), np.float64(1.0281061122710664), np.float64(0.08250394796897348), np.float64(0.005540242234714867), np.float64(0.012365880510148187), np.float64(-0.015225157056570897), np.float64(0.015360113971564084), np.float64(-0.02578038646759765), np.float64(0.013257366472993113), np.float64(-0.0009099840706838315)]"
0.2,ImADA_12_DecisionTree | ORIG,10,100,0.5,0.775,0.35,0.5208166663999915,0.3111111111111111,0.28,0.69,0.5625000000000001,"[[62 18]
 [13  7]]",None,"[np.float64(3.4509760106467797), np.float64(1.6851972219712135), np.float64(-0.10648346943043453), np.float64(0.019424300284097373), np.float64(-0.0032948648177550245), np.float64(0.0005664010180880722), np.float64(-9.714681068349585e-05), np.float64(1.6668706160241254e-05), np.float64(-2.8598699177645162e-06), np.float64(4.906769264669103e-07)]"
0.2,EANR-AdaBoost1_SVM | ORIG,10,100,0.3,0.325,0.6,0.44158804331639234,0.27906976744186046,0.18181818181818182,0.38,0.46249999999999997,"[[26 54]
 [ 8 12]]",None,"[np.float64(0.011020580059079405), np.float64(-0.013304236760317039), np.float64(0.013410691854867074), np.float64(-0.010384666772123848), np.float64(0.01275645285976322), np.float64(-0.010011626075506312), np.float64(0.009570876890668002), np.float64(-0.009271177846502983), np.float64(-0.0017243166283327535), np.float64(-0.002677031027578473)]"
0.2,EANR-AdaBoost1_WSVM | ORIG,10,100,0.3,0.8625,0.35,0.5494315243958978,0.3684210526315789,0.3888888888888889,0.76,0.6062500000000001,"[[69 11]
 [13  7]]",None,"[np.float64(0.011020580059079405), np.float64(0.0297525517483918), np.float64(0.02027387149311699), np.float64(-0.019806436695231838), np.float64(-0.0028650503058650473), np.float64(0.003253356296192457), np.float64(0.012484657972213702), np.float64(-0.013845691120763276), np.float64(-0.0012985742240199493), np.float64(0.005550223381123823)]"
0.2,EANR-AdaBoost1_DecisionTree | ORIG,10,100,0.5,0.8375,0.3,0.5012484413940855,0.3076923076923077,0.3157894736842105,0.73,0.5687500000000001,"[[67 13]
 [14  6]]",None,"[np.float64(2.6066264115134232), np.float64(2.0638247138296895), np.float64(-0.1091687965651962), np.float64(0.019944352704579043), np.float64(-0.003382042509118545), np.float64(0.0005814168869716115), np.float64(-9.972139443332441e-05), np.float64(1.711048583870854e-05), np.float64(-2.9356658273301657e-06), np.float64(5.036814925049487e-07)]"
0.2,EANR-AdaBoost2_SVM | ORIG,10,100,0.3,0.0,1.0,0.0,0.3333333333333333,0.2,0.2,0.5,"[[ 0 80]
 [ 0 20]]",None,"[np.float64(-1.4186837831621621), np.float64(0.3124887948402507), np.float64(0.07558807688419361), np.float64(-0.09924874721190798), np.float64(0.07160045679314156), np.float64(0.011052964047874777), np.float64(-0.12134315891148487), np.float64(0.17205541629116375), np.float64(-0.13367598195443559), np.float64(0.14695917265280098)]"
0.2,EANR-AdaBoost2_WSVM | ORIG,10,100,0.3,0.0,1.0,0.0,0.3333333333333333,0.2,0.2,0.5,"[[ 0 80]
 [ 0 20]]",None,"[np.float64(-1.4186837831621621), np.float64(0.2240739245387279), np.float64(0.013963913434056235), np.float64(-0.09076487712285758), np.float64(-0.009486889812160735), np.float64(0.006519919084833264), np.float64(-2.412483067230112e-05), np.float64(0.004607778776627597), np.float64(-0.002475387716659461), np.float64(9.214029675465268e-06)]"
0.2,EANR-AdaBoost2_DecisionTree | ORIG,10,100,0.5,0.825,0.35,0.5373546315051169,0.34146341463414637,0.3333333333333333,0.73,0.5875,"[[66 14]
 [13  7]]",None,"[np.float64(3.4509760106467797), np.float64(2.0360134633795157), np.float64(0.5380079724579098), np.float64(0.3422946306662608), np.float64(0.2531222155576571), np.float64(0.20129805775715753), np.float64(0.16725121268887), np.float64(0.14312224178499644), np.float64(0.1251092048815109), np.float64(0.11114000247026225)]"
0.2,EANR-AdaBoost_SVM | ORIG,10,100,0.3,0.8875,0.35,0.5573374202401988,0.3888888888888889,0.4375,0.78,0.61875,"[[71  9]
 [13  7]]",None,"[np.float64(0.34348525999918633), np.float64(0.10357360382894715), np.float64(0.10149743184251601), np.float64(-0.17984077033292156), np.float64(0.09393910951314528), np.float64(-0.02088712175430865), np.float64(-0.006221422729354096), np.float64(0.006540521279713535), np.float64(0.020751157280078227), np.float64(-0.01571649198688688)]"
0.2,EANR-AdaBoost_WSVM | ORIG,10,100,0.3,0.875,0.4,0.5916079783099616,0.42105263157894735,0.4444444444444444,0.78,0.6375,"[[70 10]
 [12  8]]",None,"[np.float64(0.34348525999918633), np.float64(0.02456138846496484), np.float64(-0.11438347273424558), np.float64(0.07065632399270831), np.float64(-0.017609140796247646), np.float64(0.008051746372876667), np.float64(-3.404378255217761e-05), np.float64(1.4409457227207882e-07), np.float64(-6.098954678346791e-10), np.float64(2.581046487641902e-12)]"
0.2,ADA_WSVM | ORIG,10,100,0.5,1.0,0.0,0.0,0.0,0.0,0.8,0.5,"[[80  0]
 [20  0]]",None,"[np.float64(0.6931471805599452), np.float64(0.18327484592924576), np.float64(-0.04069452795393705), np.float64(-0.00039735356896173854), np.float64(0.01716054905599185), np.float64(0.012209077565423058), np.float64(-0.009155887010558176), np.float64(0.0003670779865816579), np.float64(0.00860956382834697), np.float64(-0.008789478543414823)]"
0.2,EANR-AdaBoost_DecisionTree | ORIG,10,100,0.5,0.8375,0.35,0.5414101956926929,0.35,0.35,0.74,0.5937500000000001,"[[67 13]
 [13  7]]",None,"[np.float64(2.6066264115134232), np.float64(2.4124013212013438), np.float64(0.5439682857721145), np.float64(0.34456251674815974), np.float64(0.25433836768701207), np.float64(0.2020603946660811), np.float64(0.1677749344910387), np.float64(0.14350461737924605), np.float64(0.12540081698135636), np.float64(0.11136981564494562)]"
0.2,ImADA_12_WSVM | ORIG,10,100,0.5,0.0,1.0,0.0,0.3333333333333333,0.2,0.2,0.5,"[[ 0 80]
 [ 0 20]]",None,"[np.float64(-2.227471641804355), np.float64(0.7973250942080009), np.float64(0.1496509275038654), np.float64(0.012495491149042833), np.float64(0.022205239626644013), np.float64(-0.012323302252401126), np.float64(0.004156221959574558), np.float64(-0.002255647250422815), np.float64(-0.0037178549533156083), np.float64(0.0030437452888095835)]"
0.2,ImADA_12_SVM | ORIG,10,100,0.5,0.0,1.0,0.0,0.3333333333333333,0.2,0.2,0.5,"[[ 0 80]
 [ 0 20]]",None,"[np.float64(-2.227471641804355), np.float64(0.7973250942080009), np.float64(0.0901502500724437), np.float64(0.004932682063359254), np.float64(-0.0006477734955973979), np.float64(8.533240584075421e-05), np.float64(-1.1236408759482168e-05), np.float64(1.4796684846772814e-06), np.float64(-1.948490280199807e-07), np.float64(2.5658571053410712e-08)]"
0.2,WSVM | ORIG,10,100,0.7,1.0,0.0,0.0,0.0,0.0,0.8,0.5,"[[80  0]
 [20  0]]",None,None
0.2,ImADA_12_DecisionTree | ORIG,10,100,0.7,0.775,0.4,0.5567764362830022,0.34782608695652173,0.3076923076923077,0.7,0.5875,"[[62 18]
 [12  8]]",None,"[np.float64(3.2965286052970875), np.float64(1.7077453561280025), np.float64(-0.10670501742249039), np.float64(0.019467149451457784), np.float64(-0.0033020497690945103), np.float64(0.0005676385278558843), np.float64(-9.735899276160102e-05), np.float64(1.67051149972034e-05), np.float64(-2.866116564538862e-06), np.float64(4.917486855390794e-07)]"
0.2,EANR-AdaBoost1_SVM | ORIG,10,100,0.5,0.325,0.6,0.44158804331639234,0.27906976744186046,0.18181818181818182,0.38,0.46249999999999997,"[[26 54]
 [ 8 12]]",None,"[np.float64(0.011020580059079405), np.float64(-0.013304236760317039), np.float64(0.013410691854867074), np.float64(-0.010384666772123848), np.float64(0.01275645285976322), np.float64(-0.010011626075506312), np.float64(0.009570876890668002), np.float64(-0.009271177846502983), np.float64(-0.0017243166283327535), np.float64(-0.002677031027578473)]"
0.2,EANR-AdaBoost1_WSVM | ORIG,10,100,0.5,0.8625,0.35,0.5494315243958978,0.3684210526315789,0.3888888888888889,0.76,0.6062500000000001,"[[69 11]
 [13  7]]",None,"[np.float64(0.011020580059079405), np.float64(0.0297525517483918), np.float64(0.02027387149311699), np.float64(-0.019806436695231838), np.float64(-0.0028650503058650473), np.float64(0.003253356296192457), np.float64(0.012484657972213702), np.float64(-0.013845691120763276), np.float64(-0.0012985742240199493), np.float64(0.005550223381123823)]"
0.2,EANR-AdaBoost1_DecisionTree | ORIG,10,100,0.7,0.8375,0.25,0.4575751304430782,0.2631578947368421,0.2777777777777778,0.72,0.54375,"[[67 13]
 [15  5]]",None,"[np.float64(2.6066264115134232), np.float64(2.0638247138296895), np.float64(-0.1091687965651962), np.float64(0.019944352704579043), np.float64(-0.003382042509118545), np.float64(0.0005814168869716115), np.float64(-9.972139443332441e-05), np.float64(1.711048583870854e-05), np.float64(-2.9356658273301657e-06), np.float64(5.036814925049487e-07)]"
0.2,EANR-AdaBoost2_SVM | ORIG,10,100,0.5,0.0,1.0,0.0,0.3333333333333333,0.2,0.2,0.5,"[[ 0 80]
 [ 0 20]]",None,"[np.float64(-1.1541764074916514), np.float64(0.3121180063972814), np.float64(0.07540417483482287), np.float64(-0.08779965821519559), np.float64(0.09808254937390508), np.float64(-0.11137954655267822), np.float64(0.07899489315576805), np.float64(0.053547960490391615), np.float64(-0.10610823638977286), np.float64(0.12679933183151587)]"
0.2,EANR-AdaBoost2_WSVM | ORIG,10,100,0.5,0.0,1.0,0.0,0.3333333333333333,0.2,0.2,0.5,"[[ 0 80]
 [ 0 20]]",None,"[np.float64(-1.1541764074916514), np.float64(0.22715368331332844), np.float64(-0.061118958062421076), np.float64(-0.033835663569652015), np.float64(0.02395315228251633), np.float64(-0.01394250862918871), np.float64(0.0029911399408313693), np.float64(0.007081131741374579), np.float64(-0.04256657095841329), np.float64(-0.031824248515082615)]"
0.2,EANR-AdaBoost2_DecisionTree | ORIG,10,100,0.7,0.7875,0.4,0.5612486080160912,0.35555555555555557,0.32,0.71,0.5937499999999999,"[[63 17]
 [12  8]]",None,"[np.float64(3.2965286052970875), np.float64(2.058376770164953), np.float64(0.5384995361725672), np.float64(0.34248256502029484), np.float64(0.25322317700168384), np.float64(0.20136140656363086), np.float64(0.16729475997293847), np.float64(0.14315404986389507), np.float64(0.12513347045677242), np.float64(0.11115913031066797)]"
0.2,EANR-AdaBoost_SVM | ORIG,10,100,0.5,0.8875,0.35,0.5573374202401988,0.3888888888888889,0.4375,0.78,0.61875,"[[71  9]
 [13  7]]",None,"[np.float64(0.34348525999918633), np.float64(0.10357360382894715), np.float64(0.10149743184251601), np.float64(-0.17984077033292156), np.float64(0.09393910951314528), np.float64(-0.02088712175430865), np.float64(-0.006221422729354096), np.float64(0.006540521279713535), np.float64(0.020751157280078227), np.float64(-0.01571649198688688)]"
0.2,EANR-AdaBoost_WSVM | ORIG,10,100,0.5,0.875,0.4,0.5916079783099616,0.42105263157894735,0.4444444444444444,0.78,0.6375,"[[70 10]
 [12  8]]",None,"[np.float64(0.34348525999918633), np.float64(0.02456138846496484), np.float64(-0.11438347273424558), np.float64(0.07065632399270831), np.float64(-0.017609140796247646), np.float64(0.008051746372876667), np.float64(-3.404378255217761e-05), np.float64(1.4409457227207882e-07), np.float64(-6.098954678346791e-10), np.float64(2.581046487641902e-12)]"
0.2,ADA_WSVM | ORIG,10,100,0.7,1.0,0.0,0.0,0.0,0.0,0.8,0.5,"[[80  0]
 [20  0]]",None,"[np.float64(0.6931471805599452), np.float64(0.18327484592924576), np.float64(-0.04069452795393705), np.float64(-0.00039735356896173854), np.float64(0.01716054905599185), np.float64(0.012209077565423058), np.float64(-0.009155887010558176), np.float64(0.0003670779865816579), np.float64(0.00860956382834697), np.float64(-0.008789478543414823)]"
