Test Size,Method,M,C,theta,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan,List of err_w,List of alpha
0.2,ImADA_12_SVM | ORIG,10,100,0.5,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(2.3110794477571814), np.float64(-0.4876739212824335), np.float64(0.22076988140565096), np.float64(0.011544030074841113), np.float64(-0.0011368632579136242), np.float64(0.00017274977880516257), np.float64(-2.623012916113609e-05), np.float64(3.983207686564935e-06), np.float64(-6.048642873101974e-07), np.float64(9.1851040552286e-08)]"
0.2,ImADA_12_WSVM | ORIG,10,100,0.5,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(2.3110794477571814), np.float64(-0.3016707191540543), np.float64(-7.718348318589557e-05), np.float64(-0.1322063635235593), np.float64(0.008842713716020899), np.float64(0.0621640131194563), np.float64(0.2246337117883965), np.float64(-0.26419099660692846), np.float64(-0.010697746918706567), np.float64(0.07339727736614356)]"
0.2,ImADA_12_SVM | ORIG,10,100,0.7,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(2.141882678782805), np.float64(-0.48767392128243325), np.float64(0.22076988140565046), np.float64(0.011544030074841113), np.float64(-0.0011368632579136242), np.float64(0.0001727497788049406), np.float64(-2.623012916091403e-05), np.float64(3.983207686564935e-06), np.float64(-6.048642870881525e-07), np.float64(9.185104033024145e-08)]"
0.2,ImADA_12_WSVM | ORIG,10,100,0.7,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(2.141882678782805), np.float64(-0.301670719154054), np.float64(-7.718348318611766e-05), np.float64(-0.13220636352355952), np.float64(0.008842713716021118), np.float64(0.062164013119455915), np.float64(0.22463371178839672), np.float64(-0.264190996606928), np.float64(-0.010697746918707248), np.float64(0.07339727736614403)]"
0.2,ImADA_12_SVM | ORIG,10,100,1,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(1.9621032741239401), np.float64(-0.4876739212824335), np.float64(0.22076988140565074), np.float64(0.011544030074841113), np.float64(-0.0011368632579136242), np.float64(0.00017274977880516257), np.float64(-2.623012916113609e-05), np.float64(3.983207686564935e-06), np.float64(-6.048642870881525e-07), np.float64(9.185104033024145e-08)]"
0.2,ImADA_12_WSVM | ORIG,10,100,1,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(1.9621032741239401), np.float64(-0.301670719154054), np.float64(-7.718348318678389e-05), np.float64(-0.132206363523559), np.float64(0.00884271371602068), np.float64(0.0621640131194563), np.float64(0.22463371178839658), np.float64(-0.26419099660692846), np.float64(-0.010697746918706794), np.float64(0.07339727736614422)]"
0.2,ImADA_12_SVM | ORIG,10,100,1.5,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(1.7569649526986753), np.float64(-0.4876739212824335), np.float64(0.22076988140565074), np.float64(0.01154403007484133), np.float64(-0.0011368632579136242), np.float64(0.00017274977880538453), np.float64(-2.6230129161358144e-05), np.float64(3.983207686564935e-06), np.float64(-6.048642870881525e-07), np.float64(9.185104033024145e-08)]"
0.2,ImADA_12_WSVM | ORIG,10,100,1.5,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(1.7569649526986753), np.float64(-0.3016707191540543), np.float64(-7.718348318589557e-05), np.float64(-0.1322063635235593), np.float64(0.00884271371602068), np.float64(0.0621640131194563), np.float64(0.2246337117883965), np.float64(-0.264190996606928), np.float64(-0.010697746918707021), np.float64(0.07339727736614383)]"
0.2,ImADA_12_SVM | ORIG,10,100,2,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(1.6107149744687672), np.float64(-0.48767392128243403), np.float64(0.22076988140565096), np.float64(0.011544030074841113), np.float64(-0.0011368632579136242), np.float64(0.0001727497788056065), np.float64(-2.6230129161358144e-05), np.float64(3.983207686564935e-06), np.float64(-6.048642873101974e-07), np.float64(9.185104044126373e-08)]"
0.2,ImADA_12_WSVM | ORIG,10,100,2,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(1.6107149744687672), np.float64(-0.30167071915405475), np.float64(-7.718348318611766e-05), np.float64(-0.13220636352355952), np.float64(0.008842713716021227), np.float64(0.0621640131194563), np.float64(0.22463371178839672), np.float64(-0.26419099660692846), np.float64(-0.010697746918706794), np.float64(0.07339727736614383)]"
0.2,ImADA_12_SVM | ORIG,10,1000,0.3,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(2.58973342734187), np.float64(-0.4767103191708968), np.float64(0.20777019812868236), np.float64(0.0453818658281094), np.float64(-0.004751114795747381), np.float64(-0.001104481322216494), np.float64(0.00016067220384934983), np.float64(-2.3356649672809468e-05), np.float64(3.3956726717595717e-06), np.float64(-4.93667437164906e-07)]"
0.2,ImADA_12_WSVM | ORIG,10,1000,0.3,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(2.58973342734187), np.float64(-0.36657237663069503), np.float64(0.08236381558335586), np.float64(-0.09354921619658277), np.float64(-0.03778747616373331), np.float64(0.20055864693208444), np.float64(-0.19008189913703055), np.float64(0.032766975012829026), np.float64(0.1390246889426273), np.float64(-0.14477360532121236)]"
0.2,ImADA_12_WSVM | ORIG,10,1000,1,0.020408163,1,0.142857143,0.04,0.020408163,0.04,0.510204082,"[[  8 384]
 [  0   8]]",None,"[np.float64(-2.1716399328369898), np.float64(0.8977801272749129), np.float64(-0.4395416648210042), np.float64(0.07107651203919327), np.float64(0.027349779240079287), np.float64(-0.005741935297245259), np.float64(-0.002542057173043914), np.float64(0.00029633547584413016), np.float64(-0.0019029183248320323), np.float64(-0.04406517612879049)]"
0.2,ImADA_12_WSVM | ORIG,10,1000,1.5,0.035714286,1,0.188982237,0.040609137,0.020725389,0.055,0.517857143,"[[ 14 378]
 [  0   8]]",None,"[np.float64(-1.6780135382834025), np.float64(0.6927456648228897), np.float64(-0.047989795686537697), np.float64(0.03829835854118171), np.float64(-0.01922591828391496), np.float64(0.009085105616327), np.float64(-0.0008928167249981829), np.float64(4.4035343856053434e-05), np.float64(-6.861972021153667e-06), np.float64(1.0693238170133918e-06)]"
0.2,ImADA_12_SVM | ORIG,10,5000,0.3,0.005102041,1,0.071428571,0.039408867,0.020100503,0.025,0.50255102,"[[  2 390]
 [  0   8]]",None,"[np.float64(-1.7830255721686887), np.float64(0.7107982291423119), np.float64(-0.04838703050229011), np.float64(0.017362044913365265), np.float64(-0.002641810235896587), np.float64(0.0004388548778813256), np.float64(-7.277141582674284e-05), np.float64(1.2070637721667355e-05), np.float64(-2.0020648179497493e-06), np.float64(3.320699787114554e-07)]"
0.2,ImADA_12_WSVM | ORIG,10,5000,0.3,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(-1.7830255721686887), np.float64(0.7662796434914405), np.float64(-0.11890217844159141), np.float64(0.03695301972540444), np.float64(-0.007512394387965562), np.float64(-0.0006236433289502207), np.float64(0.001660836723707452), np.float64(-0.0012832931313506094), np.float64(0.0007805504275356394), np.float64(-0.0004586982545956917)]"
0.2,ImADA_12_WSVM | ORIG,10,5000,0.5,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(-1.764549402602487), np.float64(0.7212456890247962), np.float64(-0.10099647420666065), np.float64(0.045119269722955435), np.float64(-0.02305564794934575), np.float64(0.012797840951875503), np.float64(-0.010096216697915888), np.float64(0.009561104906030944), np.float64(-0.009590723964634252), np.float64(0.009402224255249893)]"
0.2,ImADA_12_SVM | ORIG,10,10000,0.3,0.007653061,1,0.087481777,0.039506173,0.020151134,0.0275,0.503826531,"[[  3 389]
 [  0   8]]",None,"[np.float64(-1.7830951505677346), np.float64(0.7378293663457395), np.float64(-0.11083011861598104), np.float64(0.018537008248280435), np.float64(0.005551298338412922), np.float64(-0.0008361938840861452), np.float64(4.339083763991232e-05), np.float64(-7.323733826612181e-06), np.float64(1.2361749543810652e-06), np.float64(-2.0865325135887983e-07)]"
0.2,ImADA_12_WSVM | ORIG,10,10000,0.3,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(-1.7830951505677346), np.float64(0.7375937255397741), np.float64(-0.11105511419845247), np.float64(0.0274402621921393), np.float64(-0.0038563516136916835), np.float64(0.0005744316880057956), np.float64(-9.705372006360883e-05), np.float64(1.640425237311596e-05), np.float64(-2.7725021938403722e-06), np.float64(4.6858914329167924e-07)]"
0.2,ImADA_12_SVM | ORIG,15,10,0.3,0,1,0,0.039215686,0.02,0.02,0.5,"[[  0 392]
 [  0   8]]",None,"[np.float64(2.5674523993782326), np.float64(0.23391283358362533), np.float64(-0.13529915666705072), np.float64(0.16584658743140882), np.float64(-0.1473990652213577), np.float64(0.11747951774459289), np.float64(-0.10004532660865413), np.float64(0.08337879847144104), np.float64(-0.06358135795454234), np.float64(0.049144134702419004), np.float64(-0.03457093571685296), np.float64(0.013866744912131307), np.float64(-0.0028863871484038134), np.float64(2.2204460492503126e-16), np.float64(-4.440892098500628e-16)]"
